time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,0.0850546511896,-0.555554733779,14.187595982,6.19717888679,6.22387844819,0.0,0.351578870339,-0.918851210144,4.11414999532,-0.0391267113861,-0.0294297885742,0.0,431.46483727842576,430.8651000061118,431.99120808394275,430.7707272032301
1.9200000000000013,0.10716600706,-0.612169587198,14.4337567316,6.1944708406,6.22182059046,0.0,0.385627175206,-0.968532266035,4.0912337481,-0.0612068796636,-0.0464427892086,0.0,415.46630332615854,413.9711585384227,415.8036556766306,413.8630842271073
1.9800000000000013,0.131764805493,-0.672403758453,14.6850805268,6.19067988654,6.21943987868,0.0,0.434581776404,-1.03964486783,4.28540946356,-0.0674576015904,-0.0287590559633,0.0,482.4725629358272,483.8052051254184,482.6507404275687,482.17615198497276
2.0400000000000014,0.159108143559,-0.736644357051,14.9442725851,6.18652176634,6.2187808606,0.0,0.476944553072,-1.10208794164,4.35397545244,-0.0732703373746,0.0112360075099,0.0,446.0023728748483,449.2573463743428,445.40961535353097,444.9302815835011
2.1000000000000014,0.188954637021,-0.80464971268,15.206890299,6.18262071347,6.21913668656,0.0,0.51786955156,-1.16513301593,4.39969062337,-0.0522137806218,-0.00765534404447,0.0,440.9812867021171,439.4177855601934,438.68878797521694,440.4306067710652
2.1600000000000015,0.221401260622,-0.876743508416,15.4745395007,6.17951303723,6.21872569418,0.0,0.56369291316,-1.23828092016,4.52138162345,-0.0509694565361,-0.00528566924947,0.0,464.17622502949854,464.3622798665314,463.8848699532281,463.980975066071
2.2200000000000015,0.256193048697,-0.952631671509,15.7431423959,6.17645112987,6.21812867191,0.0,0.5960822859,-1.29159872069,4.43233503194,-0.0511567012118,-0.0214596693343,0.0,396.47724603677324,394.98830529650525,396.86756846184977,396.8483767844566
2.2800000000000016,0.29329204973,-1.03234626017,16.0117673515,6.17347526852,6.21705147948,0.0,0.640638731136,-1.36582900289,4.52137897837,-0.0466499649383,-0.0117296620174,0.0,453.8641032236844,454.64450206093403,454.9644180415228,455.3236679473598
2.3400000000000016,0.332726359114,-1.1159852606,16.2803749913,6.17075650404,6.21614939007,0.0,0.67391336187,-1.42239455004,4.43249120005,-0.0427648977695,-0.0226360206729,0.0,397.14518350795146,396.14347719901116,396.63295761280534,396.988192232671
2.4000000000000017,0.374259454431,-1.20320946991,16.5449445816,6.16843754258,6.21515079517,0.0,0.710620735631,-1.48530995649,4.38659648649,-0.031481234397,-0.0067590507055,0.0,410.75375670152357,412.159585069467,410.24577293946453,411.24569401977806
2.4600000000000017,0.417996418794,-1.29423025229,16.8065940493,6.16657711822,6.21499033089,0.0,0.747304233495,-1.54890699066,4.33518572536,-0.0300753953539,0.00444858449842,0.0,408.4850714070713,409.48348100254714,408.8696442795377,408.994470484842
2.520000000000002,0.463976606494,-1.38917426232,17.065778873,6.16538579475,6.21537838067,0.0,0.785338837721,-1.61604834158,4.30436678341,-0.0047583858045,0.0102271777225,0.0,415.3380851228227,415.8445481588737,414.69619133552635,416.914285615512
2.580000000000002,0.512373273207,-1.48841713995,17.3252139398,6.16523098752,6.21564947791,0.0,0.827816961593,-1.69207594935,4.3432685616,0.00145497923443,-0.0104700421975,0.0,439.505588265562,437.7865821560731,438.2795589722174,438.79577693198206
2.640000000000002,0.56339033253,-1.59236021844,17.5880822213,6.16537558432,6.21570491298,0.0,0.872741909393,-1.7726746486,4.41865696944,0.00425469832564,0.0172906683925,0.0,449.0365672658963,451.2832103120104,450.94334876742533,451.1694261184811
2.700000000000002,0.616936680719,-1.70086738245,17.8531448824,6.16529795254,6.21643148546,0.0,0.912044466932,-1.84425300635,4.416733949,-0.0157149895017,-0.00105832089935,0.0,427.3229463615214,425.7556354285739,427.2258276102716,425.51954336683957
2.760000000000002,0.672926686661,-1.81385208089,18.1195294484,6.1646747669,6.21641521418,0.0,0.954267461049,-1.92198371388,4.46250223897,-0.00142987964218,0.00125848601259,0.0,441.77977162153775,441.9707910206172,441.6576413248168,442.8345211201555
2.820000000000002,0.731524668185,-1.93165304854,18.3897969022,6.16422356249,6.21644216846,0.0,0.998956756368,-2.0047306195,4.54601213127,-0.0239131906699,-0.00122062462372,0.0,454.59738543211944,454.3986588660375,455.3347531329227,453.53239556610765
2.880000000000002,0.79273953147,-2.05432963801,18.6641446251,6.16293564973,6.21616766661,0.0,1.04152520859,-2.08462333369,4.59861196853,-0.0169712955891,-0.0123087732632,0.0,446.3360524477872,445.4301603964044,445.10165463007297,445.66947594867895
2.940000000000002,0.856445285387,-2.18170958561,18.9406378676,6.16161845215,6.21596376056,0.0,1.08201884468,-2.16150247325,4.6176701122,-0.0344667553237,0.010200643232,0.0,434.55022538640213,436.4333406104956,436.2776813207705,434.81417654832825
3.000000000000002,0.922686417202,-2.3139337335,19.2198729817,6.16026133324,6.21677753572,0.0,1.12590989632,-2.24612793583,4.68977534182,-0.00578176543133,0.0195577023975,0.0,451.82213500402594,452.5758748947343,452.1406378806915,454.44592085892015
3.0600000000000023,0.991332968099,-2.45088273978,19.5003291601,6.15949689363,6.21763323897,0.0,1.16221314445,-2.31894003365,4.65884261613,-0.0326927017055,0.0007097223291,0.0,420.77045714665246,419.13524603405045,421.5810514130399,419.24902214174494
3.1200000000000023,1.06214328707,-2.59222686194,19.7789161776,6.15746017064,6.21776726377,0.0,1.19811520437,-2.39275112772,4.62743474293,-0.0365758523415,0.0051199216537,0.0,420.2052092626844,420.58736306980967,419.55901950696244,419.2211420365721
3.1800000000000024,1.13515149885,-2.73813897032,20.0563620024,6.15522086531,6.21801599004,0.0,1.23545138186,-2.47122078154,4.62068939397,-0.0388565413253,0.00212143676978,0.0,427.77633979529344,427.52081642611046,428.508802007132,428.3141401192898
3.2400000000000024,1.21040631238,-2.8888345205,20.3335962049,6.15299338076,6.21826059371,0.0,1.2730072303,-2.55220524257,4.62034712691,-0.0338692200576,0.00772578104169,0.0,429.67626191392367,430.15111854991807,430.47880854996123,430.8999919374541
3.3000000000000025,1.28810224979,-3.04483340459,20.6138114756,6.15077027456,6.21940389932,0.0,1.31671925384,-2.64796257489,4.71962250526,-0.0443265113147,0.0353524455927,0.0,461.5137469567466,463.68940636090156,462.02794602467395,461.2020310842281
3.3600000000000025,1.36832673356,-3.20650902651,20.8990170211,6.14768290474,6.22145506371,0.0,1.35718275022,-2.74150443368,4.78681833303,-0.0721678782859,0.0317454088401,0.0,453.63685185383866,453.3475298228682,454.244685822611,452.00429788776376
